col_0,col_1,col_2,col_3,col_4
-0.5019804645212931,-2.262534531541015,-0.635707355535909,-0.14535408514698833,-2.6929983100547243
-0.8405219944553382,-2.060025361979521,-0.8327472870554666,-0.1461402265089582,-2.815129096977985
-1.1050226899469937,-1.5785274633599982,-1.1107965039833252,0.3813507632272737,-3.2222650757907503
-1.3581587426945125,-0.901909119463893,-1.3788060999260756,1.0006095958637555,-3.251812826311252
-1.4791056357045635,-0.4660407894488856,-1.459798394356214,1.489373044011982,-3.6319071231460898
-1.547563481695613,0.017532571095612882,-1.4325006048783298,2.091231437259742,-3.5492460267839556
-1.4307748331964847,0.7804373861166383,-1.359640496301484,2.8778728793891446,-3.327493437676253
-1.096995864256052,1.2851525913516528,-1.3166338228254004,3.3019356125327533,-3.3168623428531845
-0.9616427091989964,1.74952611182878,-1.0090398950788677,3.845994226266308,-3.0730683086558
-0.7482892879095852,2.309452276254965,-0.6175512653544255,4.1730025871163425,-2.598075797597848
-0.40842932965729567,2.410189322730683,-0.3641285958916415,4.545382002404594,-2.4054492624604427
-0.06483674936892708,2.3893452835280597,0.025246277112564955,4.423736442672167,-2.073282236185957
0.4011126069776021,2.2695571159330736,0.2814037238630636,4.632632382140445,-1.7133811261045788
0.7519964381652662,2.1765838798874326,0.7516350849038282,4.121661422772056,-1.2920121748756468
0.9185865346179647,1.9479569937045549,0.9157278107019371,3.680271491687262,-0.9889334985798506
1.3029670280461507,1.3833742724610778,1.3411738005323794,3.2668843498388855,-0.7829681321434188
1.3838743541538443,0.834515489866675,1.5431992338976717,2.8463897559962787,-0.6208694725928607
1.60404417939107,-0.0013720802902331478,1.5436508703333844,2.159135895098364,-0.5480640036449693
1.485194174870847,-0.3801341544277911,1.4691937617366404,1.6397721532574252,-0.3943833327074062
1.4860703324235458,-1.1362287491557583,1.2298751970821666,0.7890587219604335,-0.6388469985230869
1.121410354697233,-1.4701490891166822,1.2718185240990925,0.2988610285782487,-0.7984251414849419
0.8600790884496481,-1.8834766999671058,0.7529192932410594,-0.18578208106488692,-1.1824819863442075
0.574672455447258,-2.338300604916971,0.4620380359335017,-0.4550247724750376,-1.3356456263451308
0.26719597278379204,-2.6610159220766514,0.234941331892588,-0.37317382887090167,-1.7339887306437773
-0.14555866369940354,-2.3758031026386393,-0.29995359411891426,-0.3694679860784169,-2.222042157542562
-0.6447011248065846,-2.3085040633319345,-0.38744592661567845,-0.4023406531746745,-2.565670883070613
-0.8679603258176052,-2.0443780245322256,-0.7797879276426312,-0.15251405746753477,-2.9396812518176665
-1.154101508773143,-1.692137941934998,-1.0790992938362989,0.37478523405209163,-3.0874602108097653
-1.3894207232157307,-1.1607844152110545,-1.3640507042972607,0.9925469154331572,-3.3106839736221945
-1.5220387730599603,-0.4514286839919288,-1.5655193853250382,1.534794903048194,-3.5061243611536153
-1.365971799691259,0.14094219830732507,-1.588916429578675,2.453396228783136,-3.524565438905592
-1.4558637605448466,0.8836706650312398,-1.453423126667865,2.603489163885372,-3.4947609254481806
-1.3299360860376073,1.0822892624947371,-1.3258745525743336,3.414354756687851,-3.227573576912269
-0.9790371964320965,1.8097870800330322,-0.9148753803667278,3.6854639814969925,-3.0257902161756633
-0.7128337878579017,2.3661793800318476,-0.7459432664199102,4.340677540413759,-2.7865445927644084
-0.37872087072022576,2.4927374550607344,-0.4096471780985732,4.346137575410834,-2.237291827029914
0.058597635828790434,2.3434678709255907,1.4670110007051581e-05,4.4839063704907485,-1.9932671784171927
0.40968173693923493,2.4896485031285893,0.3200739870532043,4.5077629936099886,-1.6204537744638716
0.7497947612239089,2.108256400201973,0.7560229392263746,4.162920100506737,-1.158142536357162
1.0991356952223903,1.7296171362946975,1.0049099312739596,3.8253087815250026,-0.9357317116145907
1.287764620040632,1.246849455939008,1.314405329931828,3.5053562188959146,-0.7813392306524218
1.3803156282609443,0.6237939259703078,1.4894626096935433,2.5810986323278806,-0.5356449228104789
1.4698689255109285,0.12318550310644544,1.659227871440259,2.1022395683908446,-0.4652841094767304
1.4343579509452087,-0.4406136695128477,1.3766746777399392,1.3892087080941828,-0.5326142107040557
1.3729697329722734,-1.1226672530171187,1.397524182834362,1.1196459569629313,-0.6091314119688565
1.0749209970948808,-1.6993552766055697,1.163280228485277,0.5387678295414848,-0.7547055427338536
0.7442459309340681,-2.0219792680713318,1.0174923433971144,0.022731796289665596,-1.2435731656431048
0.5587984483718906,-2.4592855412658787,0.5588019513612429,-0.1984810129254253,-1.479086171921824
0.08776080909977495,-2.522390810143413,0.304083008142804,-0.5129209351699,-1.8055109067758257
-0.33439820773734297,-2.542895763998001,-0.1220342675006991,-0.4583328285622814,-2.2178499720276466
-0.5241870202407655,-2.2260962978031293,-0.44264589098847834,-0.2578464431170264,-2.494493302793797
-0.9350068681479736,-2.0367036134769414,-0.8448323079829422,-0.16944945674204215,-2.940967224861507
-1.1185604574957573,-1.2687017307764998,-1.0495417236801456,0.41419814859315696,-3.2063060770520195
-1.3970546100933792,-1.0730209025638024,-1.493338435995567,0.8432056351398902,-3.4311279232090253
-1.557578055208452,-0.33454411113359367,-1.511350939438847,1.3292314913614058,-3.414350286253681
-1.5903039061816084,0.14432207350938572,-1.559857062051091,1.9345427645567774,-3.4849870295835457
-1.4652043161455093,0.7557829739922866,-1.3356492891131504,2.7989002668592695,-3.454830582735706
-1.2869955987214525,1.0965699307680223,-1.268066209965426,3.162391848286548,-3.2409468146294205
-1.0885801651942444,1.891714524080661,-1.0791169325681014,3.9320225525917154,-3.1019783982533555
-0.7437136046135775,2.0886975224345967,-0.5756622074416933,4.195929385422437,-2.628536880261814
-0.4882425029632178,2.385706884596047,-0.3093271889363349,4.528290187039574,-2.2452506900551366
0.0010866708732185399,2.50872694663434,0.032598673445368646,4.272061015175277,-2.0183827683133844
0.2385111751122599,2.5163153755337553,0.2627988696796917,4.658944940360772,-1.5649253259080864
0.7080912873810092,1.951723511477356,0.7977946739548767,4.100924995921664,-1.3425839000321598
1.0791177171265027,1.8283319978622312,1.072529366489539,3.7686065653190575,-1.0412549153546045
1.3483872984213843,1.3474024974139034,1.361174900170357,3.210383263660548,-0.7670283961286397
1.5551632929579116,0.6616946648791956,1.5116889480805709,2.7153158223609046,-0.5449614111047758
1.3803185191287557,0.1061189935614325,1.5170784814221425,2.2641552857324565,-0.38574432983081186
1.5303352661346186,-0.4917395888430002,1.4876604796471373,1.4052954629701235,-0.6295477252154194
1.4477117432577171,-1.0166136388198588,1.2173658253026993,0.8696929634699204,-0.6935110398336544
1.2293116380265314,-1.7110303225698267,1.2196900917780216,0.3565404033091393,-0.7525248914213774
0.8119785923057437,-2.106712509524352,0.6395839196693807,-0.23539009121010457,-1.095716998113506
0.5830715913607096,-2.226433329775079,0.45362721119899596,-0.41757423828437856,-1.5345285913252222
0.3275040257634883,-2.506045859767511,0.27674492857045174,-0.4074229631550921,-1.8121089502992846
-0.30029537352320285,-2.635892926993471,-0.13254026628428062,-0.3117619435626775,-2.1150975757085546
-0.5164615015077227,-2.161192359500091,-0.5062087481769074,-0.4751291638284174,-2.3846301453048047
-0.7982560920142852,-1.9822200072587193,-0.8249439901051616,0.04386891331935727,-2.926916082658412
-1.208014190338083,-1.5898531265537466,-1.257152779425931,0.5050384314908585,-3.1548147889273173
-1.3135178059525845,-1.1383806205399662,-1.4646405177727146,0.704751927696154,-3.332378485708217
-1.5537478141926486,-0.3196698996102343,-1.5372421931240674,1.6517696127869046,-3.459160099706292
-1.5579557362497878,0.02630166583862996,-1.4665141820205405,2.0347328483895906,-3.547050891244343
-1.4878657929548913,0.7280158331171849,-1.3946164178705214,2.6011450711686765,-3.4053236338391635
-1.2520688108416005,1.4436270154706212,-1.3417344690326072,3.4034683029586987,-3.342319734082081
-1.033644253845488,1.8020975100368908,-0.9932164765893032,3.928311627349428,-3.149647983743521
-0.6510718705734165,2.137940891096601,-0.7046422977300865,4.133667760718884,-2.6626882601646145
-0.44355576431520316,2.503865337709592,-0.4303379998318828,4.576602202990303,-2.4905340423411033
-0.00984567375692931,2.5505031911033296,0.030971851873431204,4.591295944223997,-1.9332883156610277
0.4451155655183009,2.408658769693438,0.409251003847737,4.484437617908032,-1.589236597544717
0.7646887990701972,2.0794331708996925,0.8730340850949553,4.163636817478849,-1.2932125175405556
0.9274725587244419,1.828333868989889,0.9761208836503299,3.7928540533734747,-0.9418237185187011
1.3163821646248506,1.272386588865758,1.3525020076184533,3.524802585345577,-0.7901176264307548
1.3907034334573902,0.8581065956904038,1.4249286949600213,2.570781303136444,-0.6144403278751267
1.5259440829845063,0.1084509278971787,1.5062886866771894,2.1705970515369675,-0.505130448547463
1.4959819072197504,-0.3075010114319542,1.489662263548556,1.5804184908482615,-0.4881270946558882
1.448689494996676,-0.7961174482322015,1.3177550497997548,0.7347277078274013,-0.7579225242848056
1.1645118596438369,-1.34876097507127,1.0660399344805256,0.328660655837572,-0.8103647329493973
0.7426424380756252,-2.009406828926084,0.9575034887351854,-0.0872322312406193,-0.9710843127796467
0.449447350103572,-2.366544407569709,0.47129837130355146,-0.2521067183935459,-1.3532602970499352
0.2428364292535071,-2.5900507629977136,0.13809550216981975,-0.5347887948862318,-1.8549122528426325
-0.20737357533927867,-2.5471120510975394,-0.13807249609563338,-0.564501480368583,-2.1606258692594045
-0.46683839951996164,-2.343416919315053,-0.4799133525035505,-0.4896040344687602,-2.7022967633663306
-0.8611699670938893,-2.3143246376211213,-0.8284861948284985,-0.34498201499809067,-3.0359318042463035
-1.211949794359602,-1.6837908720009784,-1.1565133575796014,0.41413044430896173,-3.090933824647191
-1.2760600717197896,-1.1991022969168983,-1.2107433284586961,0.9437324659187514,-3.323061200130036
-1.5339857022077201,-0.6033467575285243,-1.533076860949241,1.7014901847281885,-3.4031316900500768
-1.6509877557630581,0.10479805653472729,-1.5813013456453315,2.38999051411767,-3.50109089146623
-1.2718001081130144,1.0298472397889245,-1.4244816207085798,2.8857220111569095,-3.516706347727811
-1.4097980540746844,1.2561939926564911,-1.3876734453953423,3.026389025911662,-3.2723259307027863
-0.9790896944695815,2.1177523052448115,-1.0334998284995909,4.126986578434538,-3.065453680600383
-0.6522166284806713,2.1087333609193104,-0.8111431208781261,4.299264936615044,-2.582291402599284
-0.36200489101466354,2.3257707642947,-0.3473880064012803,4.52256112250168,-2.31352005420522
-0.12625476327284893,2.5534365302695776,-0.10930455200982162,4.283997154403657,-1.9579685597053553
0.4491609509068543,2.4534164461795798,0.37016923661184076,4.307227247114439,-1.5329961211324115
0.614514732404691,2.383448381239787,0.6542716616072006,4.161383423555176,-1.1797508669323953
0.9260485165262489,1.8276843730853098,0.9534155853586241,3.871420599414565,-0.9481522942504998
1.2393667648031497,1.397921204906356,1.3615324861208324,3.439750016167235,-0.6104834020188294
1.4857226175015077,0.7334271734906026,1.4357259859529776,2.784079860727438,-0.5520275477671668
1.519548635572217,0.015226926546275457,1.5532837017089118,2.115071237391624,-0.44910818929891394
1.5342384975270964,-0.4439467599688819,1.34715997993996,1.4428568420877574,-0.571650312687283
1.3239672914080005,-0.846878557255835,1.3495089229423376,0.9815453740011801,-0.5974829821213454
1.1428561176719874,-1.5058422300789742,1.1535216274385467,0.5247407974516596,-0.8135241649817928
0.7963926193263137,-2.0224797902490272,0.9754700279156557,-0.03691680476956227,-1.1510911933512333
0.5284219200353112,-2.3587498138955114,0.5394816587553896,-0.5119575597776338,-1.4107017975751746
0.23248446173219528,-2.557108401889095,0.19896648719567417,-0.49165716379847746,-1.769845930260231
-0.21048695439459147,-2.2304578462558626,-0.2981385680629696,-0.23978385205695396,-2.0999388144834823
-0.5165273624159198,-2.3092144323574413,-0.5017430271613638,0.006028744211918902,-2.5520182813520664
-0.9246734473049297,-2.0437604543429044,-0.926267668760518,0.027400948129195246,-2.9507913881307224
-1.2001992336229186,-1.733990499527869,-1.2253010990145814,0.5215853157707822,-3.076954976654517
-1.354302929969462,-1.1533002075355998,-1.428239004713184,0.9129606296836776,-3.3199363066566434
-1.4880469888036552,-0.510284047275582,-1.5909590836152843,1.8383694315281913,-3.3502412342511905
-1.4526111994472979,0.2370829615195388,-1.600897176758878,2.1583469933849244,-3.4498071276364195
-1.4132130063222812,0.8290811526527944,-1.5188121335666498,2.747972610504426,-3.403382009122263
-1.135965916098558,1.007021170551268,-1.2727577407067483,3.4562057028823006,-3.292999502094017
-1.043282746731356,1.7404304308550524,-1.0370129224178242,3.6229798441890857,-3.028468172779516
-0.7396744598842946,2.3226216194714087,-0.7444294841406119,4.411849789125409,-2.6789094316708573
-0.45104466053116266,2.5564170533579462,-0.3333446112238865,4.249171278814529,-2.3170656372546836
0.0017083475564463081,2.709604773363632,-0.05324400515248509,4.427761575201258,-1.9076218991987728
0.4242470011477022,2.56291212278029,0.5612773701142023,4.466543503309178,-1.6317689581718837
0.6671083380470983,2.2619961651324165,0.7199311558526789,4.2402058418138715,-1.2712680950826205
1.0230952391860617,1.7923262098826145,1.1252490767125891,3.926070921691056,-1.1852606228706792
1.3203836452665154,1.3842674881239367,1.204531600151776,3.470331762520888,-0.7709909961324328
1.4170665882669307,0.8376468145071747,1.362922760289018,2.9804734395167216,-0.4354887279144637
1.4581047950562906,0.17186868070025602,1.4118829074105212,2.1592795813079833,-0.40907663487613277
1.5464128624015476,-0.4454250803955409,1.451917512066029,1.69183776824681,-0.47971306181440365
1.3645170461157488,-1.0496489863610556,1.309927835156087,0.8072185176719648,-0.6348289880688296
1.185512202094394,-1.5571892628527362,1.1888345621932683,0.7416527475093067,-0.7890266860889825
0.9695323872044928,-1.9764956594488012,0.896958680095249,-0.20979483039457625,-1.2472874255653166
0.6380855229122346,-2.2826650116940552,0.4100106935602016,-0.22287811904584753,-1.4543216749776444
0.16195953666090177,-2.5240847619663587,0.0617591978731958,-0.3595605420939467,-1.8255562088088642
-0.22740707930692602,-2.522397911100009,-0.17864318809338006,-0.3624769779042145,-2.2196311175753216
-0.5308636590271156,-2.242797053546309,-0.3812984947274502,-0.42749201022516736,-2.6168693852030316
-0.8916369435816254,-2.1429292243290092,-0.8511888988647288,-0.18216617453494433,-2.95531387358678
-1.2982594631098632,-1.6281038036935735,-1.1692430314414821,0.3545383871435732,-3.107808403897241
-1.261588448599089,-1.017119990727056,-1.281906823902612,1.0449139805469638,-3.4018854975642108
-1.4719787765305887,-0.25681353065909956,-1.4448398849031907,1.5082213354360428,-3.4296748649011866
-1.4418117451437718,0.0966200402261961,-1.5188075684263578,2.234218102089177,-3.446955648497338
-1.514553516763741,0.5657663461527263,-1.3478877574666657,2.8751551817760252,-3.434760995745357
-1.1698766213461405,1.2482846674739552,-1.2821286519933275,3.114577705419566,-3.2468050220461513
-1.070940369347704,1.979576106386286,-1.0493697433243898,3.78775222923126,-3.1134511204244566
-0.730705541663072,2.1206794613083653,-0.6994993944012047,4.100684174138818,-2.7217491368407822
-0.47814168097682663,2.5703052589040065,-0.44421576914784355,4.320260487587767,-2.2633590009005564
-0.012521230254862077,2.2520863290426014,-0.03974577181424,4.57939955674054,-1.9287748462215009
0.35579953579547896,2.243859168153301,0.26396015086411906,4.503203352509896,-1.5636432286558515
0.7087284707161963,2.1336563115305234,0.8026379725531491,4.031163684992156,-1.3840952400689943
1.0597085145997198,1.851520778379511,0.9660173957242442,3.7214191900611686,-0.8384009125928022
1.271017826843165,1.507707926683696,1.2376766063565556,3.4404596155092406,-0.8290790358666242
1.4997684713248636,0.5929837535308845,1.3397422320163457,2.7183982131895403,-0.5812816515963783
1.4619282287185538,0.14793164430604255,1.5540396411725106,2.3262252671258214,-0.5147688769839891
1.398729682939455,-0.3697696193357045,1.5412283481819047,1.7368624079622,-0.5385327123608115
1.3558075993275245,-0.9549177368154824,1.3540458225815903,0.7726199388455637,-0.5713213881808887
1.2028974668864687,-1.5846380471091308,1.071777046792915,0.5231772748208248,-0.7596181928589874
0.9750260114112996,-1.9764307361610105,0.8982636118961566,0.00402364442924652,-1.0968996281545704
0.6132309366942981,-2.375765488875943,0.7441968257994434,-0.38679768846583373,-1.4830870680094783
0.05559180027206877,-2.392479223803066,0.3517986682000248,-0.3439785688816239,-1.816954239664044
-0.15972047349195112,-2.359637341929989,-0.06005221674821262,-0.6187396575396393,-2.172543375436318
-0.44265894605793266,-2.3357679982779254,-0.45022505895361287,-0.1605635293898806,-2.658505513123174
-0.8769846509627142,-1.8656809036303934,-0.8469260885947447,-0.005151561760062595,-2.84832709717298
-1.1944730516743387,-1.5916273686280056,-1.022827315393225,0.49288515780238584,-3.1983585574836635
-1.3340535147470582,-1.1520424350548553,-1.3568269704900662,0.9480166258609741,-3.2936136257769766
-1.5111740249096153,-0.39218754315241255,-1.6210172493447352,1.6553719372176363,-3.390463254255994
-1.4491066051996035,0.29636253021310754,-1.3998921731770075,2.170149294043799,-3.5925077952464752
-1.4275593598020528,0.7598082049637722,-1.2189481900171892,3.0487744303841064,-3.393555132060124
-1.1620168785032767,1.385810875724487,-1.2979845305172364,3.3682837161065153,-3.2543986398158573
-0.9893579527562035,1.7691757857968518,-0.8086770551477107,3.7166910917914073,-3.1114260158471603
-0.7769218626472381,2.258134349609053,-0.7307252835812201,4.236220833099571,-2.6634427084354995
-0.32768748445601364,2.3225287764724456,-0.2843408113148608,4.171252533022994,-2.393900245687653
0.07020087751733993,2.3857239772832624,-0.07451163882050794,4.401109994538976,-2.1821569118077178
0.3304006416376791,2.6205483442114472,0.5287702768283284,4.352421786849455,-1.6760680512127777
0.6906959309654401,2.2591381249105913,0.6623075485312875,4.300302404905622,-1.2148882026213181
0.8539319133729425,1.6845626854570137,0.9588427628290764,3.784641165766006,-1.0995094518198947
1.3342473374254293,1.3037195368580636,1.1477357016609464,3.122040343447822,-0.8011139288460747
1.3825031956464948,0.6737411562689823,1.5673156297641502,2.874560160010419,-0.7272133492442452
1.3378638822399564,0.2422028917209667,1.5668415548749517,2.1449537089629542,-0.4982897474564547
1.3407729985870538,-0.5375081655660578,1.394813075125674,1.6075699777533392,-0.37539555728169827
1.3405193169656122,-1.2029888952039345,1.3488724208442835,0.9315095495068988,-0.6067459290718635
1.2128193619460113,-1.6383447640002868,1.239510415281143,0.46424984259447233,-0.8550621942547072
0.8749980320279526,-2.282040664114162,0.9122886842375427,0.02968337312473235,-1.1839348314130373
0.5875701609615215,-2.370215555880611,0.5343525656394149,-0.348475228899074,-1.3908424207470649
0.10538737834207387,-2.6785618028733085,0.061638143935055005,-0.37001656570762176,-1.7302345766126266
-0.2886022723768924,-2.5868528892684832,-0.4357310279813577,-0.5340875559162734,-2.2547021929294853
-0.4857577685270296,-2.2377377478058307,-0.6966859582914537,-0.2172263815106339,-2.4840155007511817
-0.8447670440005948,-1.8579131433698948,-0.9915049439440272,0.08791147268717436,-2.8066477719268597
-1.158058027909299,-1.4985942507997718,-1.1985947035855524,0.30161435221359767,-3.1387035241245957
-1.2610836318227054,-0.9668460670204064,-1.4292553904635064,0.8806390497238796,-3.342549348760566
-1.5447701604496147,-0.7534079234976904,-1.5464651275350485,1.5260537486656458,-3.471654807110471
-1.528560066777959,0.05408574794917251,-1.520747133592888,2.1434598552540773,-3.4059277981423035
-1.349606924631771,0.8600779146794068,-1.4651650829580458,2.602998014308385,-3.451520056477106
-1.128657308838161,1.4373131452402217,-1.2684047309455773,3.586302106674662,-3.3291934420360207
-1.0261887388955415,1.7830971694689688,-1.1303755746142004,3.7898311759467176,-3.032123923385464
-0.5966665555824733,2.097994412912218,-0.7107201991170398,4.202049826305532,-2.6897204283952734
-0.41822312686803254,2.517909234299828,-0.4218260022260296,4.416810434930934,-2.3313478202246585
